C:\Users\olive\Documents\Data\IMG\center_2020_05_15_15_00_14_129.jpg, C:\Users\olive\Documents\Data\IMG\left_2020_05_15_15_00_14_129.jpg, C:\Users\olive\Documents\Data\IMG\right_2020_05_15_15_00_14_129.jpg, 0, 0, 0, 7.856007E-05
C:\Users\olive\Documents\Data\IMG\center_2020_05_15_15_00_14_235.jpg, C:\Users\olive\Documents\Data\IMG\left_2020_05_15_15_00_14_235.jpg, C:\Users\olive\Documents\Data\IMG\right_2020_05_15_15_00_14_235.jpg, 0, 0, 0, 8.019586E-05
C:\Users\olive\Documents\Data\IMG\center_2020_05_15_15_00_14_335.jpg, C:\Users\olive\Documents\Data\IMG\left_2020_05_15_15_00_14_335.jpg, C:\Users\olive\Documents\Data\IMG\right_2020_05_15_15_00_14_335.jpg, 0, 0, 0, 7.823004E-05
C:\Users\olive\Documents\Data\IMG\center_2020_05_15_15_00_14_444.jpg, C:\Users\olive\Documents\Data\IMG\left_2020_05_15_15_00_14_444.jpg, C:\Users\olive\Documents\Data\IMG\right_2020_05_15_15_00_14_444.jpg, 0, 0, 0, 7.833746E-05
C:\Users\olive\Documents\Data\IMG\center_2020_05_15_15_00_14_565.jpg, C:\Users\olive\Documents\Data\IMG\left_2020_05_15_15_00_14_565.jpg, C:\Users\olive\Documents\Data\IMG\right_2020_05_15_15_00_14_565.jpg, 0, 0, 0, 7.854662E-05
C:\Users\olive\Documents\Data\IMG\center_2020_05_15_15_00_14_672.jpg, C:\Users\olive\Documents\Data\IMG\left_2020_05_15_15_00_14_672.jpg, C:\Users\olive\Documents\Data\IMG\right_2020_05_15_15_00_14_672.jpg, 0, 0, 0, 7.898151E-05
C:\Users\olive\Documents\Data\IMG\center_2020_05_15_15_00_14_795.jpg, C:\Users\olive\Documents\Data\IMG\left_2020_05_15_15_00_14_795.jpg, C:\Users\olive\Documents\Data\IMG\right_2020_05_15_15_00_14_795.jpg, 0, 0, 0, 7.878195E-05
C:\Users\olive\Documents\Data\IMG\center_2020_05_15_15_00_14_899.jpg, C:\Users\olive\Documents\Data\IMG\left_2020_05_15_15_00_14_899.jpg, C:\Users\olive\Documents\Data\IMG\right_2020_05_15_15_00_14_899.jpg, 0, 0, 0, 7.877842E-05
C:\Users\olive\Documents\Data\IMG\center_2020_05_15_15_00_15_008.jpg, C:\Users\olive\Documents\Data\IMG\left_2020_05_15_15_00_15_008.jpg, C:\Users\olive\Documents\Data\IMG\right_2020_05_15_15_00_15_008.jpg, 0, 0, 0, 7.874094E-05
C:\Users\olive\Documents\Data\IMG\center_2020_05_15_15_00_15_114.jpg, C:\Users\olive\Documents\Data\IMG\left_2020_05_15_15_00_15_114.jpg, C:\Users\olive\Documents\Data\IMG\right_2020_05_15_15_00_15_114.jpg, 0, 0, 0, 7.898467E-05
C:\Users\olive\Documents\Data\IMG\center_2020_05_15_15_00_15_218.jpg, C:\Users\olive\Documents\Data\IMG\left_2020_05_15_15_00_15_218.jpg, C:\Users\olive\Documents\Data\IMG\right_2020_05_15_15_00_15_218.jpg, 0, 0, 0, 7.851561E-05
C:\Users\olive\Documents\Data\IMG\center_2020_05_15_15_00_15_330.jpg, C:\Users\olive\Documents\Data\IMG\left_2020_05_15_15_00_15_330.jpg, C:\Users\olive\Documents\Data\IMG\right_2020_05_15_15_00_15_330.jpg, 0, 0, 0, 8.08277E-05
C:\Users\olive\Documents\Data\IMG\center_2020_05_15_15_00_15_452.jpg, C:\Users\olive\Documents\Data\IMG\left_2020_05_15_15_00_15_452.jpg, C:\Users\olive\Documents\Data\IMG\right_2020_05_15_15_00_15_452.jpg, 0, 0, 0, 7.915953E-05
C:\Users\olive\Documents\Data\IMG\center_2020_05_15_15_00_15_552.jpg, C:\Users\olive\Documents\Data\IMG\left_2020_05_15_15_00_15_552.jpg, C:\Users\olive\Documents\Data\IMG\right_2020_05_15_15_00_15_552.jpg, 0, 0, 0, 7.786817E-05
C:\Users\olive\Documents\Data\IMG\center_2020_05_15_15_00_15_660.jpg, C:\Users\olive\Documents\Data\IMG\left_2020_05_15_15_00_15_660.jpg, C:\Users\olive\Documents\Data\IMG\right_2020_05_15_15_00_15_660.jpg, 0, 0, 0, 7.797345E-05
C:\Users\olive\Documents\Data\IMG\center_2020_05_15_15_00_15_764.jpg, C:\Users\olive\Documents\Data\IMG\left_2020_05_15_15_00_15_764.jpg, C:\Users\olive\Documents\Data\IMG\right_2020_05_15_15_00_15_764.jpg, 0, 0, 0, 7.919969E-05
C:\Users\olive\Documents\Data\IMG\center_2020_05_15_15_00_15_863.jpg, C:\Users\olive\Documents\Data\IMG\left_2020_05_15_15_00_15_863.jpg, C:\Users\olive\Documents\Data\IMG\right_2020_05_15_15_00_15_863.jpg, 0, 0, 0, 7.804458E-05
C:\Users\olive\Documents\Data\IMG\center_2020_05_15_15_00_15_969.jpg, C:\Users\olive\Documents\Data\IMG\left_2020_05_15_15_00_15_969.jpg, C:\Users\olive\Documents\Data\IMG\right_2020_05_15_15_00_15_969.jpg, 0, 0, 0, 7.846647E-05
C:\Users\olive\Documents\Data\IMG\center_2020_05_15_15_00_16_080.jpg, C:\Users\olive\Documents\Data\IMG\left_2020_05_15_15_00_16_080.jpg, C:\Users\olive\Documents\Data\IMG\right_2020_05_15_15_00_16_080.jpg, 0, 0, 0, 7.854542E-05
C:\Users\olive\Documents\Data\IMG\center_2020_05_15_15_00_16_183.jpg, C:\Users\olive\Documents\Data\IMG\left_2020_05_15_15_00_16_183.jpg, C:\Users\olive\Documents\Data\IMG\right_2020_05_15_15_00_16_183.jpg, 0, 0, 0, 7.80784E-05
C:\Users\olive\Documents\Data\IMG\center_2020_05_15_15_00_16_294.jpg, C:\Users\olive\Documents\Data\IMG\left_2020_05_15_15_00_16_294.jpg, C:\Users\olive\Documents\Data\IMG\right_2020_05_15_15_00_16_294.jpg, 0, 0, 0, 7.820976E-05
C:\Users\olive\Documents\Data\IMG\center_2020_05_15_15_00_16_409.jpg, C:\Users\olive\Documents\Data\IMG\left_2020_05_15_15_00_16_409.jpg, C:\Users\olive\Documents\Data\IMG\right_2020_05_15_15_00_16_409.jpg, 0, 0, 0, 7.802996E-05
C:\Users\olive\Documents\Data\IMG\center_2020_05_15_15_00_16_510.jpg, C:\Users\olive\Documents\Data\IMG\left_2020_05_15_15_00_16_510.jpg, C:\Users\olive\Documents\Data\IMG\right_2020_05_15_15_00_16_510.jpg, 0, 0, 0, 7.824084E-05
C:\Users\olive\Documents\Data\IMG\center_2020_05_15_15_00_16_621.jpg, C:\Users\olive\Documents\Data\IMG\left_2020_05_15_15_00_16_621.jpg, C:\Users\olive\Documents\Data\IMG\right_2020_05_15_15_00_16_621.jpg, 0, 0, 0, 7.88247E-05
C:\Users\olive\Documents\Data\IMG\center_2020_05_15_15_00_16_724.jpg, C:\Users\olive\Documents\Data\IMG\left_2020_05_15_15_00_16_724.jpg, C:\Users\olive\Documents\Data\IMG\right_2020_05_15_15_00_16_724.jpg, 0, 0, 0, 7.803134E-05
C:\Users\olive\Documents\Data\IMG\center_2020_05_15_15_00_16_832.jpg, C:\Users\olive\Documents\Data\IMG\left_2020_05_15_15_00_16_832.jpg, C:\Users\olive\Documents\Data\IMG\right_2020_05_15_15_00_16_832.jpg, 0, 0, 0, 7.776437E-05
C:\Users\olive\Documents\Data\IMG\center_2020_05_15_15_00_16_945.jpg, C:\Users\olive\Documents\Data\IMG\left_2020_05_15_15_00_16_945.jpg, C:\Users\olive\Documents\Data\IMG\right_2020_05_15_15_00_16_945.jpg, 0, 0, 0, 7.872769E-05
C:\Users\olive\Documents\Data\IMG\center_2020_05_15_15_00_17_062.jpg, C:\Users\olive\Documents\Data\IMG\left_2020_05_15_15_00_17_062.jpg, C:\Users\olive\Documents\Data\IMG\right_2020_05_15_15_00_17_062.jpg, 0, 0, 0, 7.800326E-05
C:\Users\olive\Documents\Data\IMG\center_2020_05_15_15_00_17_170.jpg, C:\Users\olive\Documents\Data\IMG\left_2020_05_15_15_00_17_170.jpg, C:\Users\olive\Documents\Data\IMG\right_2020_05_15_15_00_17_170.jpg, 0, 0, 0, 7.761364E-05
C:\Users\olive\Documents\Data\IMG\center_2020_05_15_15_00_17_295.jpg, C:\Users\olive\Documents\Data\IMG\left_2020_05_15_15_00_17_295.jpg, C:\Users\olive\Documents\Data\IMG\right_2020_05_15_15_00_17_295.jpg, 0, 0, 0, 7.819339E-05
C:\Users\olive\Documents\Data\IMG\center_2020_05_15_15_00_17_400.jpg, C:\Users\olive\Documents\Data\IMG\left_2020_05_15_15_00_17_400.jpg, C:\Users\olive\Documents\Data\IMG\right_2020_05_15_15_00_17_400.jpg, 0, 0, 0, 7.804803E-05
C:\Users\olive\Documents\Data\IMG\center_2020_05_15_15_00_17_520.jpg, C:\Users\olive\Documents\Data\IMG\left_2020_05_15_15_00_17_520.jpg, C:\Users\olive\Documents\Data\IMG\right_2020_05_15_15_00_17_520.jpg, 0, 0, 0, 7.946212E-05
C:\Users\olive\Documents\Data\IMG\center_2020_05_15_15_00_17_623.jpg, C:\Users\olive\Documents\Data\IMG\left_2020_05_15_15_00_17_623.jpg, C:\Users\olive\Documents\Data\IMG\right_2020_05_15_15_00_17_623.jpg, 0, 0, 0, 7.807476E-05
C:\Users\olive\Documents\Data\IMG\center_2020_05_15_15_00_17_734.jpg, C:\Users\olive\Documents\Data\IMG\left_2020_05_15_15_00_17_734.jpg, C:\Users\olive\Documents\Data\IMG\right_2020_05_15_15_00_17_734.jpg, 0, 0, 0, 7.802953E-05
C:\Users\olive\Documents\Data\IMG\center_2020_05_15_15_00_17_851.jpg, C:\Users\olive\Documents\Data\IMG\left_2020_05_15_15_00_17_851.jpg, C:\Users\olive\Documents\Data\IMG\right_2020_05_15_15_00_17_851.jpg, 0, 0, 0, 7.819961E-05
C:\Users\olive\Documents\Data\IMG\center_2020_05_15_15_00_17_956.jpg, C:\Users\olive\Documents\Data\IMG\left_2020_05_15_15_00_17_956.jpg, C:\Users\olive\Documents\Data\IMG\right_2020_05_15_15_00_17_956.jpg, 0, 0, 0, 7.833022E-05
C:\Users\olive\Documents\Data\IMG\center_2020_05_15_15_00_18_069.jpg, C:\Users\olive\Documents\Data\IMG\left_2020_05_15_15_00_18_069.jpg, C:\Users\olive\Documents\Data\IMG\right_2020_05_15_15_00_18_069.jpg, 0, 0, 0, 7.993029E-05
C:\Users\olive\Documents\Data\IMG\center_2020_05_15_15_00_18_173.jpg, C:\Users\olive\Documents\Data\IMG\left_2020_05_15_15_00_18_173.jpg, C:\Users\olive\Documents\Data\IMG\right_2020_05_15_15_00_18_173.jpg, 0, 0, 0, 8.178752E-05
C:\Users\olive\Documents\Data\IMG\center_2020_05_15_15_00_18_284.jpg, C:\Users\olive\Documents\Data\IMG\left_2020_05_15_15_00_18_284.jpg, C:\Users\olive\Documents\Data\IMG\right_2020_05_15_15_00_18_284.jpg, 0, 0, 0, 7.942516E-05
C:\Users\olive\Documents\Data\IMG\center_2020_05_15_15_00_18_393.jpg, C:\Users\olive\Documents\Data\IMG\left_2020_05_15_15_00_18_393.jpg, C:\Users\olive\Documents\Data\IMG\right_2020_05_15_15_00_18_393.jpg, 0, 0, 0, 7.787787E-05
C:\Users\olive\Documents\Data\IMG\center_2020_05_15_15_00_18_501.jpg, C:\Users\olive\Documents\Data\IMG\left_2020_05_15_15_00_18_501.jpg, C:\Users\olive\Documents\Data\IMG\right_2020_05_15_15_00_18_501.jpg, 0, 0, 0, 7.797367E-05
C:\Users\olive\Documents\Data\IMG\center_2020_05_15_15_00_18_608.jpg, C:\Users\olive\Documents\Data\IMG\left_2020_05_15_15_00_18_608.jpg, C:\Users\olive\Documents\Data\IMG\right_2020_05_15_15_00_18_608.jpg, 0, 0, 0, 8.041202E-05
C:\Users\olive\Documents\Data\IMG\center_2020_05_15_15_00_18_711.jpg, C:\Users\olive\Documents\Data\IMG\left_2020_05_15_15_00_18_711.jpg, C:\Users\olive\Documents\Data\IMG\right_2020_05_15_15_00_18_711.jpg, 0, 0, 0, 7.816996E-05
C:\Users\olive\Documents\Data\IMG\center_2020_05_15_15_00_18_817.jpg, C:\Users\olive\Documents\Data\IMG\left_2020_05_15_15_00_18_817.jpg, C:\Users\olive\Documents\Data\IMG\right_2020_05_15_15_00_18_817.jpg, 0, 0, 0, 7.957661E-05
C:\Users\olive\Documents\Data\IMG\center_2020_05_15_15_00_18_919.jpg, C:\Users\olive\Documents\Data\IMG\left_2020_05_15_15_00_18_919.jpg, C:\Users\olive\Documents\Data\IMG\right_2020_05_15_15_00_18_919.jpg, 0, 0, 0, 7.846193E-05
C:\Users\olive\Documents\Data\IMG\center_2020_05_15_15_00_19_023.jpg, C:\Users\olive\Documents\Data\IMG\left_2020_05_15_15_00_19_023.jpg, C:\Users\olive\Documents\Data\IMG\right_2020_05_15_15_00_19_023.jpg, 0, 0, 0, 7.778815E-05
C:\Users\olive\Documents\Data\IMG\center_2020_05_15_15_00_19_138.jpg, C:\Users\olive\Documents\Data\IMG\left_2020_05_15_15_00_19_138.jpg, C:\Users\olive\Documents\Data\IMG\right_2020_05_15_15_00_19_138.jpg, 0, 0, 0, 7.789217E-05
C:\Users\olive\Documents\Data\IMG\center_2020_05_15_15_00_19_245.jpg, C:\Users\olive\Documents\Data\IMG\left_2020_05_15_15_00_19_245.jpg, C:\Users\olive\Documents\Data\IMG\right_2020_05_15_15_00_19_245.jpg, 0, 0, 0, 7.775085E-05
C:\Users\olive\Documents\Data\IMG\center_2020_05_15_15_00_19_358.jpg, C:\Users\olive\Documents\Data\IMG\left_2020_05_15_15_00_19_358.jpg, C:\Users\olive\Documents\Data\IMG\right_2020_05_15_15_00_19_358.jpg, 0, 0, 0, 7.768342E-05
C:\Users\olive\Documents\Data\IMG\center_2020_05_15_15_00_19_465.jpg, C:\Users\olive\Documents\Data\IMG\left_2020_05_15_15_00_19_465.jpg, C:\Users\olive\Documents\Data\IMG\right_2020_05_15_15_00_19_465.jpg, 0, 0, 0, 7.920874E-05
C:\Users\olive\Documents\Data\IMG\center_2020_05_15_15_00_19_572.jpg, C:\Users\olive\Documents\Data\IMG\left_2020_05_15_15_00_19_572.jpg, C:\Users\olive\Documents\Data\IMG\right_2020_05_15_15_00_19_572.jpg, 0, 0, 0, 7.844351E-05
C:\Users\olive\Documents\Data\IMG\center_2020_05_15_15_00_19_678.jpg, C:\Users\olive\Documents\Data\IMG\left_2020_05_15_15_00_19_678.jpg, C:\Users\olive\Documents\Data\IMG\right_2020_05_15_15_00_19_678.jpg, 0, 0, 0, 7.819204E-05
C:\Users\olive\Documents\Data\IMG\center_2020_05_15_15_00_19_803.jpg, C:\Users\olive\Documents\Data\IMG\left_2020_05_15_15_00_19_803.jpg, C:\Users\olive\Documents\Data\IMG\right_2020_05_15_15_00_19_803.jpg, 0, 0, 0, 7.823526E-05
C:\Users\olive\Documents\Data\IMG\center_2020_05_15_15_00_19_909.jpg, C:\Users\olive\Documents\Data\IMG\left_2020_05_15_15_00_19_909.jpg, C:\Users\olive\Documents\Data\IMG\right_2020_05_15_15_00_19_909.jpg, 0, 0, 0, 7.936887E-05
C:\Users\olive\Documents\Data\IMG\center_2020_05_15_15_00_20_027.jpg, C:\Users\olive\Documents\Data\IMG\left_2020_05_15_15_00_20_027.jpg, C:\Users\olive\Documents\Data\IMG\right_2020_05_15_15_00_20_027.jpg, 0, 0, 0, 7.791696E-05
C:\Users\olive\Documents\Data\IMG\center_2020_05_15_15_00_20_138.jpg, C:\Users\olive\Documents\Data\IMG\left_2020_05_15_15_00_20_138.jpg, C:\Users\olive\Documents\Data\IMG\right_2020_05_15_15_00_20_138.jpg, 0, 0, 0, 7.813653E-05
C:\Users\olive\Documents\Data\IMG\center_2020_05_15_15_00_20_257.jpg, C:\Users\olive\Documents\Data\IMG\left_2020_05_15_15_00_20_257.jpg, C:\Users\olive\Documents\Data\IMG\right_2020_05_15_15_00_20_257.jpg, 0, 0, 0, 7.887743E-05
C:\Users\olive\Documents\Data\IMG\center_2020_05_15_15_00_20_361.jpg, C:\Users\olive\Documents\Data\IMG\left_2020_05_15_15_00_20_361.jpg, C:\Users\olive\Documents\Data\IMG\right_2020_05_15_15_00_20_361.jpg, 0, 0, 0, 7.981715E-05
C:\Users\olive\Documents\Data\IMG\center_2020_05_15_15_00_20_476.jpg, C:\Users\olive\Documents\Data\IMG\left_2020_05_15_15_00_20_476.jpg, C:\Users\olive\Documents\Data\IMG\right_2020_05_15_15_00_20_476.jpg, 0, 0, 0, 7.790828E-05
C:\Users\olive\Documents\Data\IMG\center_2020_05_15_15_00_20_589.jpg, C:\Users\olive\Documents\Data\IMG\left_2020_05_15_15_00_20_589.jpg, C:\Users\olive\Documents\Data\IMG\right_2020_05_15_15_00_20_589.jpg, 0, 0, 0, 7.859185E-05
C:\Users\olive\Documents\Data\IMG\center_2020_05_15_15_00_20_713.jpg, C:\Users\olive\Documents\Data\IMG\left_2020_05_15_15_00_20_713.jpg, C:\Users\olive\Documents\Data\IMG\right_2020_05_15_15_00_20_713.jpg, 0, 0, 0, 7.893856E-05
C:\Users\olive\Documents\Data\IMG\center_2020_05_15_15_00_20_828.jpg, C:\Users\olive\Documents\Data\IMG\left_2020_05_15_15_00_20_828.jpg, C:\Users\olive\Documents\Data\IMG\right_2020_05_15_15_00_20_828.jpg, 0, 0, 0, 7.864874E-05
C:\Users\olive\Documents\Data\IMG\center_2020_05_15_15_00_20_952.jpg, C:\Users\olive\Documents\Data\IMG\left_2020_05_15_15_00_20_952.jpg, C:\Users\olive\Documents\Data\IMG\right_2020_05_15_15_00_20_952.jpg, 0, 0, 0, 7.806571E-05
C:\Users\olive\Documents\Data\IMG\center_2020_05_15_15_00_21_069.jpg, C:\Users\olive\Documents\Data\IMG\left_2020_05_15_15_00_21_069.jpg, C:\Users\olive\Documents\Data\IMG\right_2020_05_15_15_00_21_069.jpg, 0, 0, 0, 8.12704E-05
C:\Users\olive\Documents\Data\IMG\center_2020_05_15_15_00_21_178.jpg, C:\Users\olive\Documents\Data\IMG\left_2020_05_15_15_00_21_178.jpg, C:\Users\olive\Documents\Data\IMG\right_2020_05_15_15_00_21_178.jpg, 0, 0, 0, 7.872475E-05
C:\Users\olive\Documents\Data\IMG\center_2020_05_15_15_00_21_289.jpg, C:\Users\olive\Documents\Data\IMG\left_2020_05_15_15_00_21_289.jpg, C:\Users\olive\Documents\Data\IMG\right_2020_05_15_15_00_21_289.jpg, 0, 0, 0, 7.836319E-05
C:\Users\olive\Documents\Data\IMG\center_2020_05_15_15_00_21_385.jpg, C:\Users\olive\Documents\Data\IMG\left_2020_05_15_15_00_21_385.jpg, C:\Users\olive\Documents\Data\IMG\right_2020_05_15_15_00_21_385.jpg, 0, 0, 0, 7.797758E-05
C:\Users\olive\Documents\Data\IMG\center_2020_05_15_15_00_21_497.jpg, C:\Users\olive\Documents\Data\IMG\left_2020_05_15_15_00_21_497.jpg, C:\Users\olive\Documents\Data\IMG\right_2020_05_15_15_00_21_497.jpg, 0, 0, 0, 7.962672E-05
C:\Users\olive\Documents\Data\IMG\center_2020_05_15_15_00_21_608.jpg, C:\Users\olive\Documents\Data\IMG\left_2020_05_15_15_00_21_608.jpg, C:\Users\olive\Documents\Data\IMG\right_2020_05_15_15_00_21_608.jpg, 0, 0, 0, 7.881216E-05
C:\Users\olive\Documents\Data\IMG\center_2020_05_15_15_00_21_714.jpg, C:\Users\olive\Documents\Data\IMG\left_2020_05_15_15_00_21_714.jpg, C:\Users\olive\Documents\Data\IMG\right_2020_05_15_15_00_21_714.jpg, 0, 0, 0, 7.790641E-05
C:\Users\olive\Documents\Data\IMG\center_2020_05_15_15_00_21_815.jpg, C:\Users\olive\Documents\Data\IMG\left_2020_05_15_15_00_21_815.jpg, C:\Users\olive\Documents\Data\IMG\right_2020_05_15_15_00_21_815.jpg, 0, 0, 0, 7.790391E-05
C:\Users\olive\Documents\Data\IMG\center_2020_05_15_15_00_21_924.jpg, C:\Users\olive\Documents\Data\IMG\left_2020_05_15_15_00_21_924.jpg, C:\Users\olive\Documents\Data\IMG\right_2020_05_15_15_00_21_924.jpg, 0, 0, 0, 7.856105E-05
C:\Users\olive\Documents\Data\IMG\center_2020_05_15_15_00_22_030.jpg, C:\Users\olive\Documents\Data\IMG\left_2020_05_15_15_00_22_030.jpg, C:\Users\olive\Documents\Data\IMG\right_2020_05_15_15_00_22_030.jpg, 0, 0, 0, 7.902983E-05
C:\Users\olive\Documents\Data\IMG\center_2020_05_15_15_00_22_138.jpg, C:\Users\olive\Documents\Data\IMG\left_2020_05_15_15_00_22_138.jpg, C:\Users\olive\Documents\Data\IMG\right_2020_05_15_15_00_22_138.jpg, 0, 0, 0, 7.795953E-05
C:\Users\olive\Documents\Data\IMG\center_2020_05_15_15_00_22_260.jpg, C:\Users\olive\Documents\Data\IMG\left_2020_05_15_15_00_22_260.jpg, C:\Users\olive\Documents\Data\IMG\right_2020_05_15_15_00_22_260.jpg, 0, 0, 0, 7.867409E-05
C:\Users\olive\Documents\Data\IMG\center_2020_05_15_15_00_22_378.jpg, C:\Users\olive\Documents\Data\IMG\left_2020_05_15_15_00_22_378.jpg, C:\Users\olive\Documents\Data\IMG\right_2020_05_15_15_00_22_378.jpg, 0, 0, 0, 7.916657E-05
C:\Users\olive\Documents\Data\IMG\center_2020_05_15_15_00_22_500.jpg, C:\Users\olive\Documents\Data\IMG\left_2020_05_15_15_00_22_500.jpg, C:\Users\olive\Documents\Data\IMG\right_2020_05_15_15_00_22_500.jpg, 0, 0, 0, 7.966814E-05
